CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
12.648.266/0001-24;2024-12-31;2;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;024961;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.01.02;Pesquisa e desenvolvimento;84.0000000000;N
12.648.266/0001-24;2024-12-31;2;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;024961;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.04.01.02;Pesquisa e desenvolvimento;0.0000000000;N
12.648.266/0001-24;2024-12-31;2;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;024961;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.01.03;Marcas e Patentes;113984.0000000000;N
12.648.266/0001-24;2024-12-31;2;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;024961;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.04.01.03;Marcas e Patentes;126855.0000000000;N
12.648.266/0001-24;2024-12-31;2;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;024961;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.01.04;Carteira de Clientes;431029.0000000000;N
12.648.266/0001-24;2024-12-31;2;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;024961;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.04.01.04;Carteira de Clientes;505392.0000000000;N
12.648.266/0001-24;2024-12-31;2;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;024961;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.01.09;Outra Intangíveis;43163.0000000000;N
12.648.266/0001-24;2024-12-31;2;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;024961;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.04.01.09;Outra Intangíveis;56656.0000000000;N
12.648.266/0001-24;2024-12-31;2;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;024961;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.02;Goodwill;3378637.0000000000;S
12.648.266/0001-24;2024-12-31;2;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;024961;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.04.02;Goodwill;3724431.0000000000;S
12.648.266/0001-24;2024-12-31;2;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;024961;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.02.01;Ágio com expectativa de rentabilidade;3378637.0000000000;N
12.648.266/0001-24;2024-12-31;2;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;024961;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.04.02.01;Ágio com expectativa de rentabilidade;3724431.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1;Ativo Total;6249047.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1;Ativo Total;7166688.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01;Ativo Circulante;1320223.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01;Ativo Circulante;1707218.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.01;Caixa e Equivalentes de Caixa;663919.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.01;Caixa e Equivalentes de Caixa;988450.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02;Aplicações Financeiras;150001.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02;Aplicações Financeiras;64826.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;150001.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;64826.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02.01.01;Títulos para Negociação;150001.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02.01.01;Títulos para Negociação;64826.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.03;Contas a Receber;141835.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.03;Contas a Receber;183606.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.03.01;Clientes;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.03.01;Clientes;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.03.02;Outras Contas a Receber;141835.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.03.02;Outras Contas a Receber;183606.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.04;Estoques;93826.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.04;Estoques;162438.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.05;Ativos Biológicos;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.05;Ativos Biológicos;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.06;Tributos a Recuperar;181186.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.06;Tributos a Recuperar;220046.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.06.01;Tributos Correntes a Recuperar;181186.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.06.01;Tributos Correntes a Recuperar;220046.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.06.01.01;Impostos a recuperar;181186.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.06.01.01;Impostos a recuperar;220046.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.07;Despesas Antecipadas;23161.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.07;Despesas Antecipadas;25875.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.08;Outros Ativos Circulantes;66295.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.08;Outros Ativos Circulantes;61977.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.08.03;Outros;66295.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.08.03;Outros;61977.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.08.03.02;Outros créditos;66295.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.01.08.03.02;Outros créditos;61977.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02;Ativo Não Circulante;4928824.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02;Ativo Não Circulante;5459470.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01;Ativo Realizável a Longo Prazo;348318.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01;Ativo Realizável a Longo Prazo;462920.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;16547.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;18031.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.04;Contas a Receber;4000.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.04;Contas a Receber;3200.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.04.01;Clientes;0.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.04.01;Clientes;0.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.04.02;Outras Contas a Receber;4000.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.04.02;Outras Contas a Receber;3200.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.05;Estoques;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.05;Estoques;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.06;Ativos Biológicos;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.06;Ativos Biológicos;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.07;Tributos Diferidos;163191.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.07;Tributos Diferidos;195027.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;0.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;0.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.07.02;Impostos a recuperar;45230.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.07.02;Impostos a recuperar;30696.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.07.03;Ativos fiscais diferidos;117961.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.07.03;Ativos fiscais diferidos;164331.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.08;Despesas Antecipadas;17115.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.08;Despesas Antecipadas;48851.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.09;Créditos com Partes Relacionadas;4982.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.09;Créditos com Partes Relacionadas;6372.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.09.01;Créditos com Coligadas;4982.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.09.01;Créditos com Coligadas;6372.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.10;Outros Ativos Não Circulantes;142483.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.10;Outros Ativos Não Circulantes;191439.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.10.03;Depositos judiciais;93580.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.10.03;Depositos judiciais;85475.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.10.04;Instrumentos Financeiros Derivativos;0.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.10.04;Instrumentos Financeiros Derivativos;12490.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.10.05;Outros créditos;48903.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-12-31;1.02.01.10.05;Outros créditos;93474.0000000000;N
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01.10.06;Adiantamento a fornecedores;0.0000000000;N
