CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.08;Aquisição de investimentos;0.0000000000;N
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.09;Alienação de investimentos;0.0000000000;N
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.09;Alienação de investimentos;0.0000000000;N
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.10;Aquisição de intangíveis;-1999433.0000000000;N
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.10;Aquisição de intangíveis;-3025195.0000000000;N
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.11;Caixa recebido na redução de capital da BB Seguridade;0.0000000000;N
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.11;Caixa recebido na redução de capital da BB Seguridade;0.0000000000;N
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.12;(Aporte)/resgate de capital em controladas no exterior;-196991.0000000000;N
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.12;(Aporte)/resgate de capital em controladas no exterior;10315.0000000000;N
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.02.13;Aporte de capital na Broto S.A.;-31200.0000000000;N
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.02.13;Aporte de capital na Broto S.A.;-13500.0000000000;N
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03;Caixa Líquido Atividades de Financiamento;-30672279.0000000000;S
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03;Caixa Líquido Atividades de Financiamento;-18370435.0000000000;S
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;6.03.01;(Redução) Aumento em obrigações por dívida subordinada;-17715756.0000000000;N
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;6.03.01;(Redução) Aumento em obrigações por dívida subordinada;-3546145.0000000000;N
