CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01;Ativo Circulante;553141.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01;Ativo Circulante;750288.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01;Ativo Circulante;750288.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.01;Caixa e Equivalentes de Caixa;228278.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.01;Caixa e Equivalentes de Caixa;228278.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.01;Caixa e Equivalentes de Caixa;236322.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.01;Caixa e Equivalentes de Caixa;236322.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02;Aplicações Financeiras;12505.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02;Aplicações Financeiras;12505.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02;Aplicações Financeiras;16390.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02;Aplicações Financeiras;16390.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;12505.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;12505.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;16390.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;16390.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.01.03;Aplicações financeiras vinculadas;12505.0000000000;N
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.01.03;Aplicações financeiras vinculadas;12505.0000000000;N
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.01.03;Aplicações financeiras vinculadas;16390.0000000000;N
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.01.03;Aplicações financeiras vinculadas;16390.0000000000;N
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.03;Contas a Receber;242346.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.03;Contas a Receber;242346.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.03;Contas a Receber;396025.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.03;Contas a Receber;396025.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.03.01;Clientes;242346.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.03.01;Clientes;242346.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.03.01;Clientes;396025.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.03.01;Clientes;396025.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.04;Estoques;19104.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.04;Estoques;19104.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.04;Estoques;24384.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.04;Estoques;24384.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.05;Ativos Biológicos;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.05;Ativos Biológicos;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.05;Ativos Biológicos;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.05;Ativos Biológicos;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.06;Tributos a Recuperar;39260.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.06;Tributos a Recuperar;39260.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.06;Tributos a Recuperar;58503.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.06;Tributos a Recuperar;58503.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.06.01;Tributos Correntes a Recuperar;39260.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.06.01;Tributos Correntes a Recuperar;39260.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.06.01;Tributos Correntes a Recuperar;58503.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.06.01;Tributos Correntes a Recuperar;58503.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.07;Despesas Antecipadas;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.07;Despesas Antecipadas;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.07;Despesas Antecipadas;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.07;Despesas Antecipadas;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08;Outros Ativos Circulantes;11648.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08;Outros Ativos Circulantes;11648.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08;Outros Ativos Circulantes;18664.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08;Outros Ativos Circulantes;18664.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.03;Outros;11648.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.03;Outros;11648.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.03;Outros;18664.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.03;Outros;18664.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.03.01;Partes relacionadas;480.0000000000;N
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.03.01;Partes relacionadas;480.0000000000;N
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.03.01;Partes relacionadas;0.0000000000;N
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.03.01;Partes relacionadas;0.0000000000;N
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.03.02;Outros créditos;11168.0000000000;N
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.01.08.03.02;Outros créditos;11168.0000000000;N
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.03.02;Outros créditos;18664.0000000000;N
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.01.08.03.02;Outros créditos;18664.0000000000;N
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02;Ativo Não Circulante;1179927.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02;Ativo Não Circulante;1179927.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02;Ativo Não Circulante;1423800.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02;Ativo Não Circulante;1423800.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01;Ativo Realizável a Longo Prazo;775441.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01;Ativo Realizável a Longo Prazo;775441.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01;Ativo Realizável a Longo Prazo;1036427.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01;Ativo Realizável a Longo Prazo;1036427.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2023-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2022-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
